"source_id","attribute","value"
5273030069128572928,"ra",126.433761059157
5273030069128572928,"dec",-66.137563404215
5273030069128572928,"parallax",30.2127812451461
5273030069128572928,"phot_g_mean_mag",3.4457974
5273030069128572928,"phot_bp_mean_mag",4.090206
5273030069128572928,"phot_rp_mean_mag",2.746742
5273030069128572928,"pmra",-35.0489520191108
5273030069128572928,"pmdec",-151.98762721407
805881416880407936,"ra",154.273151903808
805881416880407936,"dec",42.9141939756212
805881416880407936,"parallax",14.4593949881011
805881416880407936,"phot_g_mean_mag",3.446242
805881416880407936,"phot_bp_mean_mag",3.5140216
805881416880407936,"phot_rp_mean_mag",3.366637
805881416880407936,"pmra",-152.973891734519
805881416880407936,"pmdec",-49.462496055153
2658974606111711232,"ra",349.294784708984
2658974606111711232,"dec",3.28236855536502
2658974606111711232,"parallax",24.1957923601839
2658974606111711232,"phot_g_mean_mag",3.4492388
2658974606111711232,"phot_bp_mean_mag",4.019857
2658974606111711232,"phot_rp_mean_mag",2.800511
2658974606111711232,"pmra",759.268272321778
2658974606111711232,"pmdec",17.5681487595583
6913577284069471232,"ra",311.934328848416
6913577284069471232,"dec",-5.02787983054293
6913577284069471232,"parallax",6.46909993134222
6913577284069471232,"phot_g_mean_mag",3.449377
6913577284069471232,"phot_bp_mean_mag",4.71933
6913577284069471232,"phot_rp_mean_mag",2.5144968
6913577284069471232,"pmra",0.422845340005361
6913577284069471232,"pmdec",-40.2036270591072
2632117385335567872,"ra",348.580822801148
2632117385335567872,"dec",-6.04987505286599
2632117385335567872,"parallax",14.3481604673969
2632117385335567872,"phot_g_mean_mag",3.4539876
2632117385335567872,"phot_bp_mean_mag",4.4881563
2632117385335567872,"phot_rp_mean_mag",2.5769365
2632117385335567872,"pmra",36.5750795665089
2632117385335567872,"pmdec",-195.441338337693
866177431955478144,"ra",110.03059448905
866177431955478144,"dec",21.9822387074556
866177431955478144,"parallax",53.7692037948601
866177431955478144,"phot_g_mean_mag",3.4571264
866177431955478144,"phot_bp_mean_mag",3.693509
866177431955478144,"phot_rp_mean_mag",3.1301932
866177431955478144,"pmra",-27.7221981614785
866177431955478144,"pmdec",-14.7016905277277
4584613194593381888,"ra",269.441607590671
4584613194593381888,"dec",29.2477951699918
4584613194593381888,"parallax",23.8543647281052
4584613194593381888,"phot_g_mean_mag",3.4648023
4584613194593381888,"phot_bp_mean_mag",3.9983246
4584613194593381888,"phot_rp_mean_mag",2.8382607
4584613194593381888,"pmra",81.9189572338475
4584613194593381888,"pmdec",-18.962215006403
5164707970261891072,"ra",53.2282934151755
5164707970261891072,"dec",-9.45816821629232
5164707970261891072,"parallax",310.577292800582
5164707970261891072,"phot_g_mean_mag",3.465752
5164707970261891072,"phot_bp_mean_mag",3.9824479
5164707970261891072,"phot_rp_mean_mag",2.8421502
5164707970261891072,"pmra",-974.758145249517
5164707970261891072,"pmdec",20.8758400897742
3827873938815011328,"ra",144.964211818272
3827873938815011328,"dec",-1.14308870360839
3827873938815011328,"parallax",12.9055240332829
3827873938815011328,"phot_g_mean_mag",3.4662993
3827873938815011328,"phot_bp_mean_mag",4.2303624
3827873938815011328,"phot_rp_mean_mag",2.7098393
3827873938815011328,"pmra",46.2696743346797
3827873938815011328,"pmdec",-62.5437196041418
3796442680948579328,"ra",177.677120917568
3796442680948579328,"dec",1.76351853166205
3796442680948579328,"parallax",90.8945164573949
3796442680948579328,"phot_g_mean_mag",3.468565
3796442680948579328,"phot_bp_mean_mag",3.825246
3796442680948579328,"phot_rp_mean_mag",3.0062802
3796442680948579328,"pmra",740.746338820785
3796442680948579328,"pmdec",-270.927227450076
5250032958818831360,"ra",146.311593191226
5250032958818831360,"dec",-62.5078673624606
5250032958818831360,"parallax",1.98416910823825
5250032958818831360,"phot_g_mean_mag",3.4711742
5250032958818831360,"phot_bp_mean_mag",4.179304
5250032958818831360,"phot_rp_mean_mag",2.6760826
5250032958818831360,"pmra",-12.6973781111209
5250032958818831360,"pmdec",7.9881986562045
2965792913525710848,"ra",87.8314895515775
2965792913525710848,"dec",-20.8819715389609
2965792913525710848,"parallax",28.4234431377713
2965792913525710848,"phot_g_mean_mag",3.4712873
2965792913525710848,"phot_bp_mean_mag",4.0687184
2965792913525710848,"phot_rp_mean_mag",2.7904792
2965792913525710848,"pmra",229.026895257266
2965792913525710848,"pmdec",-647.929501663076
4937200425857908736,"ra",28.9942829750576
4937200425857908736,"dec",-51.6075696115658
4937200425857908736,"parallax",56.8508115060813
4937200425857908736,"phot_g_mean_mag",3.4718022
4937200425857908736,"phot_bp_mean_mag",3.9695623
4937200425857908736,"phot_rp_mean_mag",2.857096
4937200425857908736,"pmra",680.109758996859
4937200425857908736,"pmdec",294.317909128006
4609802834185437184,"ra",269.063270565425
4609802834185437184,"dec",37.2505664080973
4609802834185437184,"parallax",4.10024904996929
4609802834185437184,"phot_g_mean_mag",3.47414
4609802834185437184,"phot_bp_mean_mag",4.198007
4609802834185437184,"phot_rp_mean_mag",2.7469304
4609802834185437184,"pmra",2.9558603449273
4609802834185437184,"pmdec",6.69181157040981
3305012316783533056,"ra",60.1700400180681
3305012316783533056,"dec",12.4902884793921
3305012316783533056,"parallax",8.03972622887744
3305012316783533056,"phot_g_mean_mag",3.4756324
3305012316783533056,"phot_bp_mean_mag",3.4767547
3305012316783533056,"phot_rp_mean_mag",3.5047348
3305012316783533056,"pmra",-6.56234092394495
3305012316783533056,"pmdec",-12.5913637465092
2964000159821218304,"ra",86.1143912257916
2964000159821218304,"dec",-22.4500233642025
2964000159821218304,"parallax",112.296028200377
2964000159821218304,"phot_g_mean_mag",3.476823
2964000159821218304,"phot_bp_mean_mag",3.796859
2964000159821218304,"phot_rp_mean_mag",3.0440361
2964000159821218304,"pmra",-291.756776735348
2964000159821218304,"pmdec",-368.520815767024
4081642115877636096,"ra",286.171129060068
4081642115877636096,"dec",-21.7417557813098
4081642115877636096,"parallax",23.8120904311327
4081642115877636096,"phot_g_mean_mag",3.4801962
4081642115877636096,"phot_bp_mean_mag",4.038276
4081642115877636096,"phot_rp_mean_mag",2.819754
4081642115877636096,"pmra",77.4453533880993
4081642115877636096,"pmdec",-58.4602439342465
4296708789290712064,"ra",298.828508990096
4296708789290712064,"dec",6.40462661216872
4296708789290712064,"parallax",73.5248746909719
4296708789290712064,"phot_g_mean_mag",3.4819748
4296708789290712064,"phot_bp_mean_mag",3.9830143
4296708789290712064,"phot_rp_mean_mag",2.8726902
4296708789290712064,"pmra",45.943752101693
4296708789290712064,"pmdec",-480.964918067184
6513525544581729280,"ra",342.139504183812
6513525544581729280,"dec",-51.3171429237851
6513525544581729280,"parallax",25.7902267128213
6513525544581729280,"phot_g_mean_mag",3.487227
6513525544581729280,"phot_bp_mean_mag",3.6175506
6513525544581729280,"phot_rp_mean_mag",3.3460617
6513525544581729280,"pmra",107.195145549051
6513525544581729280,"pmdec",-62.5745894404636
4529285391533766656,"ra",275.925478311597
4529285391533766656,"dec",21.7686716339929
4529285391533766656,"parallax",26.963634851566
4529285391533766656,"phot_g_mean_mag",3.4873433
4529285391533766656,"phot_bp_mean_mag",4.1621943
4529285391533766656,"phot_rp_mean_mag",2.7707005
4529285391533766656,"pmra",195.970923155836
4529285391533766656,"pmdec",-243.233511840648
6709267613942522880,"ra",276.743291081246
6709267613942522880,"dec",-45.9686955867054
6709267613942522880,"parallax",11.6696006195527
6709267613942522880,"phot_g_mean_mag",3.4887385
6709267613942522880,"phot_bp_mean_mag",3.4724996
6709267613942522880,"phot_rp_mean_mag",3.593
6709267613942522880,"pmra",-17.3098044116274
6709267613942522880,"pmdec",-53.5121854319038
622052899598187392,"ra",151.833129776785
622052899598187392,"dec",16.7626604127558
622052899598187392,"parallax",1.79651963089536
622052899598187392,"phot_g_mean_mag",3.4907143
622052899598187392,"phot_bp_mean_mag",3.5431592
622052899598187392,"phot_rp_mean_mag",3.4167209
622052899598187392,"pmra",-1.11767108961929
622052899598187392,"pmdec",-0.655154825077877
5583216215017531392,"ra",102.460199099023
5583216215017531392,"dec",-32.5084589978359
5583216215017531392,"parallax",4.83003966986913
5583216215017531392,"phot_g_mean_mag",3.4911032
5583216215017531392,"phot_bp_mean_mag",3.4947646
5583216215017531392,"phot_rp_mean_mag",3.4411066
5583216215017531392,"pmra",-8.95652743243932
5583216215017531392,"pmdec",4.46429724686526
6020624858523492352,"ra",249.093713828364
6020624858523492352,"dec",-35.2552842007589
6020624858523492352,"parallax",10.3453293098459
6020624858523492352,"phot_g_mean_mag",3.49136
6020624858523492352,"phot_bp_mean_mag",4.4539113
6020624858523492352,"phot_rp_mean_mag",2.6087427
6020624858523492352,"pmra",15.1698961765295
6020624858523492352,"pmdec",10.6224410623878
738259665062428416,"ra",163.328358600816
738259665062428416,"dec",34.2136536280549
738259665062428416,"parallax",32.9209935672273
738259665062428416,"phot_g_mean_mag",3.494125
738259665062428416,"phot_bp_mean_mag",4.11668
738259665062428416,"phot_rp_mean_mag",2.8171751
738259665062428416,"pmra",90.6248469060789
738259665062428416,"pmdec",-278.663847922054
5267405895350689792,"ra",107.187254866589
5267405895350689792,"dec",-70.4984475015339
5267405895350689792,"parallax",24.4774742162401
5267405895350689792,"phot_g_mean_mag",3.4989178
5267405895350689792,"phot_bp_mean_mag",4.0833926
5267405895350689792,"phot_rp_mean_mag",2.8473856
5267405895350689792,"pmra",23.6198717909023
5267405895350689792,"pmdec",108.652689601224
4125171197089494016,"ra",264.396470465946
4125171197089494016,"dec",-15.3988186356947
4125171197089494016,"parallax",32.8827977654279
4125171197089494016,"phot_g_mean_mag",3.4990056
4125171197089494016,"phot_bp_mean_mag",3.6842825
4125171197089494016,"phot_rp_mean_mag",3.2282681
4125171197089494016,"pmra",-42.3783110057161
4125171197089494016,"pmdec",-59.1461998886903
873035017257455104,"ra",111.431035244855
873035017257455104,"dec",27.7977013411228
873035017257455104,"parallax",24.0201297766464
873035017257455104,"phot_g_mean_mag",3.50655
873035017257455104,"phot_bp_mean_mag",4.076443
873035017257455104,"phot_rp_mean_mag",2.8370216
873035017257455104,"pmra",-122.059527614248
873035017257455104,"pmdec",-85.1329524383235
3314024566919613952,"ra",65.7342249090268
3314024566919613952,"dec",17.5423907575175
3314024566919613952,"parallax",20.3091973317858
3314024566919613952,"phot_g_mean_mag",3.516044
3314024566919613952,"phot_bp_mean_mag",4.063456
3314024566919613952,"phot_rp_mean_mag",2.8761232
3314024566919613952,"pmra",106.211948085735
3314024566919613952,"pmdec",-27.6923444226114
4672726716408825856,"ra",56.0531754234326
4672726716408825856,"dec",-64.8065428037316
4672726716408825856,"parallax",30.4403699732069
4672726716408825856,"phot_g_mean_mag",3.5165603
4672726716408825856,"phot_bp_mean_mag",4.1326137
4672726716408825856,"phot_rp_mean_mag",2.8099005
4672726716408825856,"pmra",311.534463189964
4672726716408825856,"pmdec",83.5568796078763
5308225539451195392,"ra",149.215484310657
5308225539451195392,"dec",-54.56776992491
5308225539451195392,"parallax",1.90304030423564
5308225539451195392,"phot_g_mean_mag",3.521229
5308225539451195392,"phot_bp_mean_mag",3.516062
5308225539451195392,"phot_rp_mean_mag",3.5174198
5308225539451195392,"pmra",-13.3780683629005
5308225539451195392,"pmdec",4.10966267223275
3296627028792695296,"ra",73.1331831897323
3296627028792695296,"dec",14.2503982489219
3296627028792695296,"parallax",5.81246312977563
3296627028792695296,"phot_g_mean_mag",3.52523
3296627028792695296,"phot_bp_mean_mag",5.0386367
3296627028792695296,"phot_rp_mean_mag",2.5430396
3296627028792695296,"pmra",1.42208553266573
3296627028792695296,"pmdec",-54.8631288496314
4840356816072211456,"ra",63.5007282356491
4840356816072211456,"dec",-42.2952714636824
4840356816072211456,"parallax",27.7209856659844
4840356816072211456,"phot_g_mean_mag",3.5266554
4840356816072211456,"phot_bp_mean_mag",4.128895
4840356816072211456,"phot_rp_mean_mag",2.8294542
4840356816072211456,"pmra",41.9921078540043
4840356816072211456,"pmdec",-203.15707063916
3337991583943473152,"ra",83.7844967365056
3337991583943473152,"dec",9.93415011072167
3337991583943473152,"parallax",2.59357379532108
3337991583943473152,"phot_g_mean_mag",3.528103
3337991583943473152,"phot_bp_mean_mag",3.4947097
3337991583943473152,"phot_rp_mean_mag",3.6371272
3337991583943473152,"pmra",2.89596483433177
3337991583943473152,"pmdec",-3.18298229534748
2952868119987647488,"ra",103.54687424806
2952868119987647488,"dec",-12.0386917545867
2952868119987647488,"parallax",12.0675514224087
2952868119987647488,"phot_g_mean_mag",3.5294538
2952868119987647488,"phot_bp_mean_mag",4.373004
2952868119987647488,"phot_rp_mean_mag",2.7008822
2952868119987647488,"pmra",-136.653663756086
2952868119987647488,"pmdec",-14.3218917270284
6828125061423674368,"ra",321.666775806276
6828125061423674368,"dec",-22.4112149984985
6828125061423674368,"parallax",7.37111449415685
6828125061423674368,"phot_g_mean_mag",3.5300386
6828125061423674368,"phot_bp_mean_mag",4.055
6828125061423674368,"phot_rp_mean_mag",2.9158626
6828125061423674368,"pmra",-3.86722326176019
6828125061423674368,"pmdec",23.7028955590242
643819484617141504,"ra",148.189834747543
643819484617141504,"dec",26.006706191116
643819484617141504,"parallax",26.0970738373
643819484617141504,"phot_g_mean_mag",3.5301552
643819484617141504,"phot_bp_mean_mag",4.2057247
643819484617141504,"phot_rp_mean_mag",2.8110988
643819484617141504,"pmra",-216.265910028058
643819484617141504,"pmdec",-55.1247541828334
1977100856572910336,"ra",324.010798186502
1977100856572910336,"dec",45.3745906877856
1977100856572910336,"parallax",5.17596485638377
1977100856572910336,"phot_g_mean_mag",3.5311058
1977100856572910336,"phot_bp_mean_mag",6.0899467
1977100856572910336,"phot_rp_mean_mag",2.4664636
1977100856572910336,"pmra",62.0040868319504
1977100856572910336,"pmdec",0.199533589297334
5338833263117260800,"ra",163.374238814573
5338833263117260800,"dec",-58.8529979265597
5338833263117260800,"parallax",33.5224658996151
5338833263117260800,"phot_g_mean_mag",3.5334344
5338833263117260800,"phot_bp_mean_mag",4.0774198
5338833263117260800,"phot_rp_mean_mag",2.8883917
5338833263117260800,"pmra",78.1687728094201
5338833263117260800,"pmdec",38.8001252149064
5318547273548061696,"ra",130.073100535196
5318547273548061696,"dec",-52.9218148381548
5318547273548061696,"parallax",7.08231657283027
5318547273548061696,"phot_g_mean_mag",3.5350146
5318547273548061696,"phot_bp_mean_mag",3.5431633
5318547273548061696,"phot_rp_mean_mag",3.6934586
5318547273548061696,"pmra",-31.2023533676236
5318547273548061696,"pmdec",21.3879577113509
433103132037681536,"ra",47.3752206855503
433103132037681536,"dec",44.8568424742731
433103132037681536,"parallax",28.7314323777934
433103132037681536,"phot_g_mean_mag",3.535792
433103132037681536,"phot_bp_mean_mag",4.0842237
433103132037681536,"phot_rp_mean_mag",2.8988132
433103132037681536,"pmra",165.691018294715
433103132037681536,"pmdec",-138.5586372553
1986628812013105152,"ra",337.382600446409
1986628812013105152,"dec",47.7068820234984
1986628812013105152,"parallax",1.48384838258106
1986628812013105152,"phot_g_mean_mag",3.5363603
1986628812013105152,"phot_bp_mean_mag",4.6225142
1986628812013105152,"phot_rp_mean_mag",2.6267416
1986628812013105152,"pmra",-2.55384145099954
1986628812013105152,"pmdec",-5.37212650597321
1671148277108755200,"ra",207.858082330618
1671148277108755200,"dec",64.7232775315979
1671148277108755200,"parallax",7.71573440119294
1671148277108755200,"phot_g_mean_mag",3.5380037
1671148277108755200,"phot_bp_mean_mag",4.852591
1671148277108755200,"phot_rp_mean_mag",2.595488
1671148277108755200,"pmra",11.2582670269794
1671148277108755200,"pmdec",-0.842565205973342
3366754155291545600,"ra",106.027176760467
3366754155291545600,"dec",20.5702942741584
3366754155291545600,"parallax",3.07291298563541
3366754155291545600,"phot_g_mean_mag",3.5395133
3366754155291545600,"phot_bp_mean_mag",3.973537
3366754155291545600,"phot_rp_mean_mag",2.9866095
3366754155291545600,"pmra",-7.73817250616368
3366754155291545600,"pmdec",-0.943240555093203
2996171698248699904,"ra",86.7388570554191
2996171698248699904,"dec",-14.8219536057209
2996171698248699904,"parallax",44.7939774761768
2996171698248699904,"phot_g_mean_mag",3.5410435
2996171698248699904,"phot_bp_mean_mag",3.6519601
2996171698248699904,"phot_rp_mean_mag",3.4082112
2996171698248699904,"pmra",-14.2030384891747
2996171698248699904,"pmdec",-0.775630781844922
5971244451311982592,"ra",253.083869819817
5971244451311982592,"dec",-38.0176365519863
5971244451311982592,"parallax",5.6632463632737
5971244451311982592,"phot_g_mean_mag",3.542674
5971244451311982592,"phot_bp_mean_mag",3.4773953
5971244451311982592,"phot_rp_mean_mag",3.6984947
5971244451311982592,"pmra",-12.1136868164209
5971244451311982592,"pmdec",-22.5699921970219
2139664063041544704,"ra",289.276144370739
2139664063041544704,"dec",53.3690049568705
2139664063041544704,"parallax",26.4853252856675
2139664063041544704,"phot_g_mean_mag",3.544013
2139664063041544704,"phot_bp_mean_mag",4.0929103
2139664063041544704,"phot_rp_mean_mag",2.9072344
2139664063041544704,"pmra",59.4762036660184
2139664063041544704,"pmdec",123.00260338942
6093220251160674304,"ra",214.850841316445
6093220251160674304,"dec",-46.0581171387315
6093220251160674304,"parallax",9.3285538594785
6093220251160674304,"phot_g_mean_mag",3.544546
6093220251160674304,"phot_bp_mean_mag",3.5073822
6093220251160674304,"phot_rp_mean_mag",3.664506
6093220251160674304,"pmra",-12.5199847746102
6093220251160674304,"pmdec",-5.14792947024105
4822106194362165248,"ra",82.8032652707969
4822106194362165248,"dec",-35.4706506721793
4822106194362165248,"parallax",11.7299897757245
4822106194362165248,"phot_g_mean_mag",3.5456567
4822106194362165248,"phot_bp_mean_mag",4.1765223
4822106194362165248,"phot_rp_mean_mag",2.8546221
4822106194362165248,"pmra",27.627438137612
4822106194362165248,"pmdec",-32.4158082444617
5935906628641615872,"ra",254.896041340294
5935906628641615872,"dec",-53.160342511427
5935906628641615872,"parallax",8.85200917361671
5935906628641615872,"phot_g_mean_mag",3.547944
5935906628641615872,"phot_bp_mean_mag",4.371696
5935906628641615872,"phot_rp_mean_mag",2.7411497
5935906628641615872,"pmra",1.01468708112861
5935906628641615872,"pmdec",21.4554209065242
5855802671046171648,"ra",191.569549479667
5855802671046171648,"dec",-68.1081470033837
5855802671046171648,"parallax",10.2409723445209
5855802671046171648,"phot_g_mean_mag",3.5488756
5855802671046171648,"phot_bp_mean_mag",3.0937896
5855802671046171648,"phot_rp_mean_mag",3.2520595
5855802671046171648,"pmra",-37.427941575399
5855802671046171648,"pmdec",-10.5777267418243
4870527586937201664,"ra",64.473925969726
4870527586937201664,"dec",-33.7983721375338
4870527586937201664,"parallax",18.4001942968824
4870527586937201664,"phot_g_mean_mag",3.5517442
4870527586937201664,"phot_bp_mean_mag",3.5383263
4870527586937201664,"phot_rp_mean_mag",3.595315
4870527586937201664,"pmra",62.1943773876383
4870527586937201664,"pmdec",-5.45532857454909
5521599549054493696,"ra",130.15650704924
5521599549054493696,"dec",-46.6487202274364
5521599549054493696,"parallax",0.431160101082392
5521599549054493696,"phot_g_mean_mag",3.5536344
5521599549054493696,"phot_bp_mean_mag",4.0271053
5521599549054493696,"phot_rp_mean_mag",2.915513
5521599549054493696,"pmra",-6.12419148099383
5521599549054493696,"pmdec",4.4733835793269
4936685751336237056,"ra",34.1280988831058
4936685751336237056,"dec",-51.5122651790229
4936685751336237056,"parallax",21.6862483275251
4936685751336237056,"phot_g_mean_mag",3.5560112
4936685751336237056,"phot_bp_mean_mag",3.5157173
4936685751336237056,"phot_rp_mean_mag",3.6042325
4936685751336237056,"pmra",91.9754909153269
4936685751336237056,"pmdec",-22.5031924575533
5337891256535666688,"ra",167.147402634108
5337891256535666688,"dec",-58.9750316572745
5337891256535666688,"parallax",0.222755284130505
5337891256535666688,"phot_g_mean_mag",3.557437
5337891256535666688,"phot_bp_mean_mag",4.225348
5337891256535666688,"phot_rp_mean_mag",2.8212838
5337891256535666688,"pmra",-5.86296030937422
5337891256535666688,"pmdec",1.56965120938132
5828952940687722496,"ra",243.859494305821
5828952940687722496,"dec",-63.6857424597432
5828952940687722496,"parallax",4.57663153520785
5828952940687722496,"phot_g_mean_mag",3.5603364
5828952940687722496,"phot_bp_mean_mag",4.1565447
5828952940687722496,"phot_rp_mean_mag",2.8788493
5828952940687722496,"pmra",3.26118634232641
5828952940687722496,"pmdec",-13.7148509386688
4878631812268014592,"ra",68.8874030808624
4878631812268014592,"dec",-30.5623977821957
4878631812268014592,"parallax",15.4500885184869
4878631812268014592,"phot_g_mean_mag",3.5659256
4878631812268014592,"phot_bp_mean_mag",4.0985236
4878631812268014592,"phot_rp_mean_mag",2.92992
4878631812268014592,"pmra",-49.4218673134504
4878631812268014592,"pmdec",-12.542592512702
3019816764523863552,"ra",93.7138633464882
3019816764523863552,"dec",-6.27485972036816
3019816764523863552,"parallax",5.10558442089515
3019816764523863552,"phot_g_mean_mag",3.5708857
3019816764523863552,"phot_bp_mean_mag",4.2923098
3019816764523863552,"phot_rp_mean_mag",2.7992406
3019816764523863552,"pmra",-5.6010544114803
3019816764523863552,"pmdec",-18.6618759566948
1931192500887330816,"ra",345.480384074306
1931192500887330816,"dec",42.3259862316303
1931192500887330816,"parallax",9.30513724996168
1931192500887330816,"phot_g_mean_mag",3.575974
1931192500887330816,"phot_bp_mean_mag",3.6662135
1931192500887330816,"phot_rp_mean_mag",3.6742334
1931192500887330816,"pmra",18.8405945022995
1931192500887330816,"pmdec",-6.58949820619662
3312748824193704960,"ra",67.1442319626424
3312748824193704960,"dec",15.9620253080105
3312748824193704960,"parallax",24.7692561073708
3312748824193704960,"phot_g_mean_mag",3.577121
3312748824193704960,"phot_bp_mean_mag",4.134203
3312748824193704960,"phot_rp_mean_mag",2.972253
3312748824193704960,"pmra",106.133149730423
3312748824193704960,"pmdec",-58.1289115507018
3168265196643846144,"ra",109.523031501061
3168265196643846144,"dec",16.5402259639395
3168265196643846144,"parallax",32.6068193459696
3168265196643846144,"phot_g_mean_mag",3.5799253
3168265196643846144,"phot_bp_mean_mag",3.6848795
3168265196643846144,"phot_rp_mean_mag",3.439696
3168265196643846144,"pmra",-46.1568743608706
3168265196643846144,"pmdec",-36.0069651572161
1064092789129355136,"ra",142.883174714118
1064092789129355136,"dec",63.0619790259533
1064092789129355136,"parallax",42.0903588346433
1064092789129355136,"phot_g_mean_mag",3.5820162
1064092789129355136,"phot_bp_mean_mag",3.7968562
1064092789129355136,"phot_rp_mean_mag",3.2501216
1064092789129355136,"pmra",107.817847064473
1064092789129355136,"pmdec",26.791276838572
5173421634271199232,"ra",44.1072236367285
5173421634271199232,"dec",-8.89911734353628
5173421634271199232,"parallax",24.2177700091747
5173421634271199232,"phot_g_mean_mag",3.5833347
5173421634271199232,"phot_bp_mean_mag",4.1816487
5173421634271199232,"phot_rp_mean_mag",2.8814378
5173421634271199232,"pmra",78.2001655763793
5173421634271199232,"pmdec",-219.120968551591
3207534529304666112,"ra",79.4015470483825
3207534529304666112,"dec",-6.84445016181112
3207534529304666112,"parallax",6.01466364819537
3207534529304666112,"phot_g_mean_mag",3.5883799
3207534529304666112,"phot_bp_mean_mag",3.592209
3207534529304666112,"phot_rp_mean_mag",3.6262372
3207534529304666112,"pmra",-17.7266975114749
3207534529304666112,"pmdec",-9.61232151089644
5300734910309994496,"ra",139.050069452818
5300734910309994496,"dec",-57.5415328206864
5300734910309994496,"parallax",6.25007554596221
5300734910309994496,"phot_g_mean_mag",3.5909956
5300734910309994496,"phot_bp_mean_mag",4.61769
5300734910309994496,"phot_rp_mean_mag",2.6759076
5300734910309994496,"pmra",-28.1272211683201
5300734910309994496,"pmdec",-13.8784806757599
6518817665843311616,"ra",335.684400451227
6518817665843311616,"dec",-45.9480434924906
6518817665843311616,"parallax",6.18584581019285
6518817665843311616,"phot_g_mean_mag",3.5925784
6518817665843311616,"phot_bp_mean_mag",6.76301
6518817665843311616,"phot_rp_mean_mag",2.495057
6518817665843311616,"pmra",31.1055586195398
6518817665843311616,"pmdec",-10.338212763867
4757601523650164736,"ra",83.4063106732958
4757601523650164736,"dec",-62.4897692394315
4757601523650164736,"parallax",2.93078542407406
4757601523650164736,"phot_g_mean_mag",3.5934615
4757601523650164736,"phot_bp_mean_mag",4.038506
4757601523650164736,"phot_rp_mean_mag",2.9889317
4757601523650164736,"pmra",-0.611186730808959
4757601523650164736,"pmdec",12.9497332712524
939307084189685248,"ra",103.197236124305
939307084189685248,"dec",33.9610470125569
939307084189685248,"parallax",16.8700759210406
939307084189685248,"phot_g_mean_mag",3.593621
939307084189685248,"phot_bp_mean_mag",3.688492
939307084189685248,"phot_rp_mean_mag",3.4316213
939307084189685248,"pmra",-1.7050154509889
939307084189685248,"pmdec",-47.193285454892
6203033940614597632,"ra",220.913984812833
6203033940614597632,"dec",-35.174458280736
6203033940614597632,"parallax",14.5081914357374
6203033940614597632,"phot_g_mean_mag",3.594247
6203033940614597632,"phot_bp_mean_mag",4.358166
6203033940614597632,"phot_rp_mean_mag",2.7987552
6203033940614597632,"pmra",-62.2403628921155
6203033940614597632,"pmdec",-177.683305791558
5912398348432135168,"ra",262.774129119199
5912398348432135168,"dec",-60.6842836848573
5912398348432135168,"parallax",14.4688253780288
5912398348432135168,"phot_g_mean_mag",3.596028
5912398348432135168,"phot_bp_mean_mag",3.600711
5912398348432135168,"phot_rp_mean_mag",3.6271057
5912398348432135168,"pmra",-56.2790865277572
5912398348432135168,"pmdec",-98.7139436065124
3.17416356113e+18,"ra",69.5447336263311
3.17416356113e+18,"dec",-14.3047093873384
3.17416356113e+18,"parallax",28.8769330135312
3.17416356113e+18,"phot_g_mean_mag",3.601026
3.17416356113e+18,"phot_bp_mean_mag",4.1651254
3.17416356113e+18,"phot_rp_mean_mag",2.8507612
3.17416356113e+18,"pmra",-79.5306124011978
3.17416356113e+18,"pmdec",-153.335328237417
4990516294443333632,"ra",2.35343384353908
4990516294443333632,"dec",-45.7482221178442
4990516294443333632,"parallax",22.6081406838099
4990516294443333632,"phot_g_mean_mag",3.6017847
4990516294443333632,"phot_bp_mean_mag",4.1331673
4990516294443333632,"phot_rp_mean_mag",2.9382021
4990516294443333632,"pmra",120.393415933493
4990516294443333632,"pmdec",-179.596600993609
1273423791421021696,"ra",231.956280701641
1273423791421021696,"dec",29.1061036776115
1273423791421021696,"parallax",27.92563218246
1273423791421021696,"phot_g_mean_mag",3.6044285
1273423791421021696,"phot_bp_mean_mag",3.7757733
1273423791421021696,"phot_rp_mean_mag",3.4258816
1273423791421021696,"pmra",-202.06872705154
1273423791421021696,"pmdec",92.4115537952054
2090687795056051200,"ra",282.519990650161
2090687795056051200,"dec",33.3626503933094
2090687795056051200,"parallax",3.59824845323711
2090687795056051200,"phot_g_mean_mag",3.6048782
2090687795056051200,"phot_bp_mean_mag",3.6659255
2090687795056051200,"phot_rp_mean_mag",3.4552069
2090687795056051200,"pmra",2.04505740851856
2090687795056051200,"pmdec",-3.6847054917129
5642935536248627200,"ra",132.632342219628
5642935536248627200,"dec",-27.7094580502343
5642935536248627200,"parallax",15.5142373564174
5642935536248627200,"phot_g_mean_mag",3.6095452
5642935536248627200,"phot_bp_mean_mag",4.3207893
5642935536248627200,"phot_rp_mean_mag",2.8472543
5642935536248627200,"pmra",-133.184870278646
5642935536248627200,"pmdec",86.2973758373737
2891816671700460544,"ra",95.5283150792849
2891816671700460544,"dec",-33.4366302592188
2891816671700460544,"parallax",15.0490401595797
2891816671700460544,"phot_g_mean_mag",3.6113985
2891816671700460544,"phot_bp_mean_mag",4.0907116
2891816671700460544,"phot_rp_mean_mag",2.9981956
2891816671700460544,"pmra",-22.9459333845572
2891816671700460544,"pmdec",-52.0451097262556
916230087468692864,"ra",125.708659482973
916230087468692864,"dec",43.187683398816
916230087468692864,"parallax",8.88283223057729
916230087468692864,"phot_g_mean_mag",3.613737
